DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2001,2.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2002,2.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2003,1.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2004,3.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2005,3.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2006,3.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2007,2.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2008,1.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2009,-4.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2010,-0.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2011,-2.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2012,-4.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2013,-6.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2014,-0.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2015,4.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2016,5.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2017,4.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2018,5.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2019,4.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2020,-4.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2021,10.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2022,5.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,2023,1.0,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2000,4.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2001,3.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2002,1.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2003,3.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2004,4.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2005,6.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2006,6.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2007,4.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2008,1.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2009,-5.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2010,2.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2011,2.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2012,-0.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2013,0.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2014,2.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2015,4.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2016,2.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2017,5.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2018,2.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2019,3.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2020,-4.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2021,4.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2022,0.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,2023,-1.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2000,2.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2001,1.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2002,-0.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2003,-0.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2004,1.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2005,1.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2006,4.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2007,3.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2008,1.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2009,-5.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2010,4.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2011,3.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2012,0.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2013,0.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2014,1.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2015,0.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2016,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2017,2.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2018,0.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2019,0.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2020,-4.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2021,3.6,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2022,0.6,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2023,-1.1,p
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2000,3.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2001,0.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2002,0.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2003,0.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2004,2.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2005,2.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2006,3.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2007,0.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2008,-1.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2009,-5.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2010,1.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2011,0.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2012,-0.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2013,1.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2014,0.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2015,1.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2016,2.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2017,2.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2018,1.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2019,1.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2020,-2.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2021,6.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2022,0.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,2023,1.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2000,3.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2001,1.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2002,0.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2003,0.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2004,1.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2005,1.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2006,2.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2007,2.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2008,-0.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2009,-4.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2010,1.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2011,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2012,-1.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2013,-0.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2014,1.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2015,1.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2016,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2017,2.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2018,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2019,1.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2020,-6.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2021,6.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2022,3.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),2023,-0.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2000,3.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2001,1.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2002,0.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2003,0.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2004,1.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2005,1.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2006,2.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2007,2.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2008,-0.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2009,-4.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2010,1.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2011,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2012,-1.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2013,-0.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2014,1.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2015,1.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2016,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2017,2.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2018,1.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2019,1.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2020,-6.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2021,6.3,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2022,3.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),2023,-0.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2000,8.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2001,6.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2002,7.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2003,8.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2004,7.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2005,10.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2006,10.4,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2007,8.2,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2008,-4.8,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2009,-14.5,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2010,2.6,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2011,7.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2012,4.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2013,2.1,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2014,3.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2015,2.0,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2016,2.9,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2017,5.7,
ESTAT:SDG_08_10(1.0),19/12/24 11:00:00,Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,2018,3.4,
